samples	cluster	frac_cluster	max_frac	analysis_type	K
ECA594	G	1e-05	0.601927	DIVERGENT-MASKED	10
CX11254	G	0.059804	0.602296	DIVERGENT-MASKED	10
XZ1672	G	0.225681	0.604195	DIVERGENT-MASKED	10
JU3141	G	1e-05	0.604725	DIVERGENT-MASKED	10
BRC20263	G	0.279354	0.606962	DIVERGENT-MASKED	10
JU1530	G	0.388399	0.611521	DIVERGENT-MASKED	10
JU310	G	0.387867	0.612053	DIVERGENT-MASKED	10
QW947	G	0.612499	0.612499	DIVERGENT-MASKED	10
NIC231	G	0.612657	0.612657	DIVERGENT-MASKED	10
MY2453	G	0.03763	0.613271	DIVERGENT-MASKED	10
NIC1049	G	1e-05	0.613307	DIVERGENT-MASKED	10
MY2535	G	0.614276	0.614276	DIVERGENT-MASKED	10
MY2212	G	0.615512	0.615512	DIVERGENT-MASKED	10
JU346	G	0.357457	0.616487	DIVERGENT-MASKED	10
MY795	G	1e-05	0.617581	DIVERGENT-MASKED	10
ECA593	G	1e-05	0.618672	DIVERGENT-MASKED	10
PS2025	G	1e-05	0.620133	DIVERGENT-MASKED	10
PX179	G	0.622428	0.622428	DIVERGENT-MASKED	10
CX11276	G	0.100165	0.625107	DIVERGENT-MASKED	10
ECA923	G	0.046631	0.629889	DIVERGENT-MASKED	10
CB4932	G	1e-05	0.630948	DIVERGENT-MASKED	10
QX1792	G	0.287103	0.641581	DIVERGENT-MASKED	10
JU360	G	0.642387	0.642387	DIVERGENT-MASKED	10
JU2464	G	0.642733	0.642733	DIVERGENT-MASKED	10
EG4724	G	0.169055	0.645117	DIVERGENT-MASKED	10
JU2576	G	0.168418	0.654705	DIVERGENT-MASKED	10
JU642	G	0.22793	0.656839	DIVERGENT-MASKED	10
JU782	G	0.003082	0.65801	DIVERGENT-MASKED	10
JU2586	G	0.049593	0.66606	DIVERGENT-MASKED	10
MY2573	G	1e-05	0.667062	DIVERGENT-MASKED	10
JU2838	G	1e-05	0.670018	DIVERGENT-MASKED	10
MY920	G	0.675118	0.675118	DIVERGENT-MASKED	10
JU2878	G	0.675232	0.675232	DIVERGENT-MASKED	10
ED3011	G	0.190112	0.676506	DIVERGENT-MASKED	10
JU2619	G	0.677421	0.677421	DIVERGENT-MASKED	10
QG2835	G	0.321555	0.678365	DIVERGENT-MASKED	10
JU1212	G	1e-05	0.684143	DIVERGENT-MASKED	10
ECA592	G	1e-05	0.68679	DIVERGENT-MASKED	10
NIC527	G	0.170591	0.69125	DIVERGENT-MASKED	10
JU1088	G	0.692561	0.692561	DIVERGENT-MASKED	10
NIC277	G	0.28662	0.692964	DIVERGENT-MASKED	10
JU440	G	0.160766	0.700255	DIVERGENT-MASKED	10
JU778	G	1e-05	0.70072	DIVERGENT-MASKED	10
JU830	G	0.703425	0.703425	DIVERGENT-MASKED	10
NIC272	G	1e-05	0.705064	DIVERGENT-MASKED	10
JU3282	G	0.294008	0.705912	DIVERGENT-MASKED	10
NIC260	G	1e-05	0.708847	DIVERGENT-MASKED	10
DL200	G	0.272812	0.71001	DIVERGENT-MASKED	10
MY679	G	0.713772	0.713772	DIVERGENT-MASKED	10
JU1896	G	0.148755	0.715566	DIVERGENT-MASKED	10
NIC251	G	1e-05	0.71559	DIVERGENT-MASKED	10
JU2572	G	1e-05	0.72029	DIVERGENT-MASKED	10
XZ2018	G	0.720467	0.720467	DIVERGENT-MASKED	10
JU1792	G	1e-05	0.72362	DIVERGENT-MASKED	10
MY1	G	0.273989	0.725931	DIVERGENT-MASKED	10
JU2578	G	0.266069	0.733851	DIVERGENT-MASKED	10
ED3048	G	0.734159	0.734159	DIVERGENT-MASKED	10
CB4853	G	0.265555	0.734365	DIVERGENT-MASKED	10
JU1581	G	0.019285	0.736373	DIVERGENT-MASKED	10
JU3169	G	1e-05	0.741293	DIVERGENT-MASKED	10
MY772	G	0.192319	0.743562	DIVERGENT-MASKED	10
NIC269	G	1e-05	0.745292	DIVERGENT-MASKED	10
MY2530	G	0.750211	0.750211	DIVERGENT-MASKED	10
NIC236	G	1e-05	0.75211	DIVERGENT-MASKED	10
JU774	G	0.246428	0.753492	DIVERGENT-MASKED	10
MY10	G	0.754556	0.754556	DIVERGENT-MASKED	10
JU2513	G	0.755697	0.755697	DIVERGENT-MASKED	10
QG2813	G	0.138933	0.757041	DIVERGENT-MASKED	10
XZ1734	G	0.240135	0.759785	DIVERGENT-MASKED	10
QG2828	G	0.164662	0.761491	DIVERGENT-MASKED	10
QG2877	G	0.761771	0.761771	DIVERGENT-MASKED	10
JU3225	G	0.767261	0.767261	DIVERGENT-MASKED	10
QG2811	G	0.124606	0.773389	DIVERGENT-MASKED	10
NIC1119	G	0.774728	0.774728	DIVERGENT-MASKED	10
JU1246	G	1e-05	0.776654	DIVERGENT-MASKED	10
JU1543	G	0.222195	0.777725	DIVERGENT-MASKED	10
ECA928	G	1e-05	0.779483	DIVERGENT-MASKED	10
JU2141	G	1e-05	0.781814	DIVERGENT-MASKED	10
DL226	G	0.120493	0.783858	DIVERGENT-MASKED	10
ED3077	G	0.784124	0.784124	DIVERGENT-MASKED	10
JU2519	G	1e-05	0.790988	DIVERGENT-MASKED	10
JU1200	G	0.207786	0.792134	DIVERGENT-MASKED	10
JU2131	G	0.059395	0.793502	DIVERGENT-MASKED	10
JU2106	G	1.1e-05	0.795877	DIVERGENT-MASKED	10
JU397	G	1e-05	0.798099	DIVERGENT-MASKED	10
ED3052	G	0.1911	0.805018	DIVERGENT-MASKED	10
PB303	G	0.806856	0.806856	DIVERGENT-MASKED	10
QG557	G	1e-05	0.809561	DIVERGENT-MASKED	10
NIC528	G	0.815953	0.815953	DIVERGENT-MASKED	10
XZ1735	G	0.183692	0.816228	DIVERGENT-MASKED	10
NIC256	G	1e-05	0.816352	DIVERGENT-MASKED	10
ED3012	G	0.17826	0.82165	DIVERGENT-MASKED	10
JU2566	G	0.145604	0.822777	DIVERGENT-MASKED	10
JU393	G	1e-05	0.828489	DIVERGENT-MASKED	10
JU2592	G	1e-05	0.836596	DIVERGENT-MASKED	10
QG2827	G	1e-05	0.837643	DIVERGENT-MASKED	10
QG2836	G	0.139875	0.837844	DIVERGENT-MASKED	10
JU1666	G	1e-05	0.848106	DIVERGENT-MASKED	10
XZ1756	G	1e-05	0.854359	DIVERGENT-MASKED	10
QG2841	G	0.048333	0.857142	DIVERGENT-MASKED	10
NIC1107	G	1.4e-05	0.863307	DIVERGENT-MASKED	10
JU1172	G	0.133976	0.865944	DIVERGENT-MASKED	10
GXW1	G	0.86628	0.86628	DIVERGENT-MASKED	10
ED3073	G	0.868878	0.868878	DIVERGENT-MASKED	10
JU3280	G	0.032577	0.872284	DIVERGENT-MASKED	10
NIC252	G	1e-05	0.87407	DIVERGENT-MASKED	10
JU1586	G	0.119832	0.880072	DIVERGENT-MASKED	10
ECA372	G	1e-05	0.884413	DIVERGENT-MASKED	10
JU2016	G	0.115173	0.884747	DIVERGENT-MASKED	10
ED3005	G	0.113462	0.886458	DIVERGENT-MASKED	10
PB306	G	1e-05	0.888177	DIVERGENT-MASKED	10
CX11292	G	0.109559	0.890361	DIVERGENT-MASKED	10
ECA743	G	0.002483	0.894664	DIVERGENT-MASKED	10
QX1793	G	1e-05	0.897397	DIVERGENT-MASKED	10
ECA640	G	1e-05	0.899074	DIVERGENT-MASKED	10
QG2855	G	0.899466	0.899466	DIVERGENT-MASKED	10
CB4855	G	0.099889	0.900031	DIVERGENT-MASKED	10
QG2873	G	0.90309	0.90309	DIVERGENT-MASKED	10
QG2874	G	0.903407	0.903407	DIVERGENT-MASKED	10
JU3291	G	1e-05	0.90481	DIVERGENT-MASKED	10
ECA738	G	1e-05	0.906343	DIVERGENT-MASKED	10
ED3040	G	0.092845	0.907075	DIVERGENT-MASKED	10
CX11262	G	1e-05	0.908574	DIVERGENT-MASKED	10
ECA703	G	1e-05	0.910251	DIVERGENT-MASKED	10
JU1934	G	1e-05	0.91213	DIVERGENT-MASKED	10
JU775	G	1e-05	0.91309	DIVERGENT-MASKED	10
CX11315	G	0.047036	0.914327	DIVERGENT-MASKED	10
MY518	G	1e-05	0.916696	DIVERGENT-MASKED	10
JU2866	G	1e-05	0.919764	DIVERGENT-MASKED	10
QG2837	G	0.073659	0.926261	DIVERGENT-MASKED	10
QG2854	G	0.927598	0.927598	DIVERGENT-MASKED	10
JU367	G	0.071972	0.927945	DIVERGENT-MASKED	10
JU311	G	0.006769	0.932349	DIVERGENT-MASKED	10
QX1233	G	0.067297	0.932623	DIVERGENT-MASKED	10
QG2857	G	0.933513	0.933513	DIVERGENT-MASKED	10
ECA189	G	1e-05	0.934453	DIVERGENT-MASKED	10
QX1794	G	0.051222	0.935835	DIVERGENT-MASKED	10
MY2693	G	0.936732	0.936732	DIVERGENT-MASKED	10
XZ1513	G	1e-05	0.93736	DIVERGENT-MASKED	10
NIC271	G	1e-05	0.937799	DIVERGENT-MASKED	10
NIC267	G	0.060777	0.939143	DIVERGENT-MASKED	10
ECA807	G	1e-05	0.942272	DIVERGENT-MASKED	10
NIC274	G	1e-05	0.95323	DIVERGENT-MASKED	10
CX11264	G	1e-05	0.954979	DIVERGENT-MASKED	10
ECA930	G	0.040401	0.959519	DIVERGENT-MASKED	10
JU1580	G	0.037429	0.962491	DIVERGENT-MASKED	10
LKC34	G	1e-05	0.970672	DIVERGENT-MASKED	10
JU1793	G	1e-05	0.980912	DIVERGENT-MASKED	10
JU3135	G	0.987558	0.987558	DIVERGENT-MASKED	10
JU2575	G	1e-05	0.988359	DIVERGENT-MASKED	10
WN2066	G	1e-05	0.99184	DIVERGENT-MASKED	10
NIC275	G	0.002531	0.997389	DIVERGENT-MASKED	10
ECA396	G	1e-05	0.999899	DIVERGENT-MASKED	10
ECA778	G	1e-05	0.999901	DIVERGENT-MASKED	10
ECA742	G	1.4e-05	0.999901	DIVERGENT-MASKED	10
QG2850	G	0.999902	0.999902	DIVERGENT-MASKED	10
JU2250	G	1e-05	0.999902	DIVERGENT-MASKED	10
BRC20067	G	0.999903	0.999903	DIVERGENT-MASKED	10
NIC514	G	1e-05	0.999905	DIVERGENT-MASKED	10
ECA732	G	1e-05	0.999905	DIVERGENT-MASKED	10
CB4856	G	1e-05	0.999905	DIVERGENT-MASKED	10
JU792	G	1e-05	0.999906	DIVERGENT-MASKED	10
CB4851	G	1e-05	0.999906	DIVERGENT-MASKED	10
ECA706	G	1e-05	0.999906	DIVERGENT-MASKED	10
LSJ1	G	1e-05	0.999908	DIVERGENT-MASKED	10
CX11314	G	1e-05	0.999908	DIVERGENT-MASKED	10
ECA723	G	1e-05	0.999908	DIVERGENT-MASKED	10
ECA363	G	1e-05	0.999908	DIVERGENT-MASKED	10
JU3140	G	1e-05	0.999909	DIVERGENT-MASKED	10
NIC262	G	1e-05	0.999909	DIVERGENT-MASKED	10
ECA733	G	1e-05	0.999909	DIVERGENT-MASKED	10
ECA741	G	1e-05	0.999909	DIVERGENT-MASKED	10
JU1249	G	1e-05	0.999909	DIVERGENT-MASKED	10
ECA722	G	1e-05	0.999909	DIVERGENT-MASKED	10
ECA740	G	1e-05	0.999909	DIVERGENT-MASKED	10
ECA812	G	1e-05	0.999909	DIVERGENT-MASKED	10
QG2932	G	0.999909	0.999909	DIVERGENT-MASKED	10
ECA705	G	1e-05	0.99991	DIVERGENT-MASKED	10
JU2825	G	1e-05	0.99991	DIVERGENT-MASKED	10
QG2843	G	0.99991	0.99991	DIVERGENT-MASKED	10
JU1213	G	1e-05	0.99991	DIVERGENT-MASKED	10
ECA744	G	1e-05	0.99991	DIVERGENT-MASKED	10
QG2832	G	1e-05	0.99991	DIVERGENT-MASKED	10
QG2818	G	0.99991	0.99991	DIVERGENT-MASKED	10
NIC258	G	1e-05	0.99991	DIVERGENT-MASKED	10
JU2565	G	1e-05	0.99991	DIVERGENT-MASKED	10
ECA777	G	1e-05	0.99991	DIVERGENT-MASKED	10
ECA712	G	1e-05	0.99991	DIVERGENT-MASKED	10
ECA369	G	1e-05	0.99991	DIVERGENT-MASKED	10
JU406	G	1e-05	0.99991	DIVERGENT-MASKED	10
JU3132	G	1e-05	0.99991	DIVERGENT-MASKED	10
ECA191	G	1e-05	0.99991	DIVERGENT-MASKED	10
ECA768	G	1e-05	0.99991	DIVERGENT-MASKED	10
QX1211	G	1e-05	0.99991	DIVERGENT-MASKED	10
NIC276	G	1e-05	0.99991	DIVERGENT-MASKED	10
ECA252	G	1e-05	0.99991	DIVERGENT-MASKED	10
CB4858	G	1e-05	0.99991	DIVERGENT-MASKED	10
JU2610	G	1e-05	0.99991	DIVERGENT-MASKED	10
JU3226	G	1e-05	0.99991	DIVERGENT-MASKED	10
ECA349	G	1e-05	0.99991	DIVERGENT-MASKED	10
DL238	G	1e-05	0.99991	DIVERGENT-MASKED	10
MY23	G	1e-05	0.99991	DIVERGENT-MASKED	10
ECA36	G	1e-05	0.99991	DIVERGENT-MASKED	10
JU1568	G	1e-05	0.99991	DIVERGENT-MASKED	10
ECA746	G	1e-05	0.99991	DIVERGENT-MASKED	10
ECA730	G	1e-05	0.99991	DIVERGENT-MASKED	10
JU2257	G	1e-05	0.99991	DIVERGENT-MASKED	10
JU2570	G	1e-05	0.99991	DIVERGENT-MASKED	10
XZ2019	G	1e-05	0.99991	DIVERGENT-MASKED	10
WN2063	G	1e-05	0.99991	DIVERGENT-MASKED	10
ECA760	G	1e-05	0.99991	DIVERGENT-MASKED	10
JU2466	G	0.99991	0.99991	DIVERGENT-MASKED	10
NIC261	G	1e-05	0.99991	DIVERGENT-MASKED	10
JU2522	G	1e-05	0.99991	DIVERGENT-MASKED	10
MY2585	G	0.99991	0.99991	DIVERGENT-MASKED	10
NIC501	G	1e-05	0.99991	DIVERGENT-MASKED	10
JU1242	G	1e-05	0.99991	DIVERGENT-MASKED	10
N2	G	1e-05	0.99991	DIVERGENT-MASKED	10
JU2526	G	1e-05	0.99991	DIVERGENT-MASKED	10
ECA347	G	1e-05	0.99991	DIVERGENT-MASKED	10
ECA710	G	1e-05	0.99991	DIVERGENT-MASKED	10
ECA745	G	1e-05	0.99991	DIVERGENT-MASKED	10
JU2316	G	1e-05	0.99991	DIVERGENT-MASKED	10
CB4857	G	1e-05	0.99991	DIVERGENT-MASKED	10
JU2600	G	1e-05	0.99991	DIVERGENT-MASKED	10
MY2713	G	0.99991	0.99991	DIVERGENT-MASKED	10
ECA724	G	1e-05	0.99991	DIVERGENT-MASKED	10
XZ1514	G	1e-05	0.99991	DIVERGENT-MASKED	10
QX1212	G	1e-05	0.99991	DIVERGENT-MASKED	10
NIC265	G	1e-05	0.99991	DIVERGENT-MASKED	10
NIC513	G	1e-05	0.99991	DIVERGENT-MASKED	10
JU394	G	1e-05	0.99991	DIVERGENT-MASKED	10
RC301	G	0.99991	0.99991	DIVERGENT-MASKED	10
WN2001	H	1e-05	0.256463	DIVERGENT-MASKED	10
NIC195	H	0.147773	0.306874	DIVERGENT-MASKED	10
NIC522	H	0.166811	0.32942	DIVERGENT-MASKED	10
JU3167	H	1e-05	0.332659	DIVERGENT-MASKED	10
JU3137	H	0.168607	0.347944	DIVERGENT-MASKED	10
JU2811	H	1e-05	0.350398	DIVERGENT-MASKED	10
NIC526	H	1e-05	0.36281	DIVERGENT-MASKED	10
NIC259	H	0.060813	0.365477	DIVERGENT-MASKED	10
JU2906	H	0.284957	0.366027	DIVERGENT-MASKED	10
NIC529	H	0.075845	0.373397	DIVERGENT-MASKED	10
JU1400	H	1e-05	0.373869	DIVERGENT-MASKED	10
JU2581	H	1e-05	0.382971	DIVERGENT-MASKED	10
JU561	H	0.390011	0.390011	DIVERGENT-MASKED	10
NIC515	H	1e-05	0.392287	DIVERGENT-MASKED	10
JU1652	H	0.400325	0.400325	DIVERGENT-MASKED	10
QG2075	H	0.026708	0.400446	DIVERGENT-MASKED	10
JU1808	H	0.334383	0.401482	DIVERGENT-MASKED	10
WN2064	H	0.421967	0.421967	DIVERGENT-MASKED	10
XZ2020	H	1e-05	0.425153	DIVERGENT-MASKED	10
JU3144	H	1e-05	0.425843	DIVERGENT-MASKED	10
QG2846	H	1e-05	0.426736	DIVERGENT-MASKED	10
JU323	H	0.007763	0.428053	DIVERGENT-MASKED	10
QX1791	H	0.14994	0.431584	DIVERGENT-MASKED	10
JU258	H	0.035884	0.434344	DIVERGENT-MASKED	10
JU2478	H	1e-05	0.439424	DIVERGENT-MASKED	10
NIC242	H	0.444751	0.444751	DIVERGENT-MASKED	10
JU2879	H	1e-05	0.445839	DIVERGENT-MASKED	10
MY2741	H	0.200355	0.447986	DIVERGENT-MASKED	10
QG536	H	1e-05	0.449232	DIVERGENT-MASKED	10
XZ1516	H	1e-05	0.45337	DIVERGENT-MASKED	10
JU2853	H	0.272135	0.45513	DIVERGENT-MASKED	10
JU2800	H	0.45576	0.45576	DIVERGENT-MASKED	10
JU3125	H	0.202367	0.456873	DIVERGENT-MASKED	10
NIC166	H	0.054006	0.46203	DIVERGENT-MASKED	10
KR314	H	1e-05	0.462717	DIVERGENT-MASKED	10
CX11271	H	1e-05	0.464072	DIVERGENT-MASKED	10
ECA701	H	1e-05	0.466099	DIVERGENT-MASKED	10
JU3127	H	0.203273	0.466142	DIVERGENT-MASKED	10
ED3017	H	0.180709	0.468483	DIVERGENT-MASKED	10
JU2017	H	0.069175	0.472773	DIVERGENT-MASKED	10
NIC511	H	0.070679	0.47304	DIVERGENT-MASKED	10
WN2002	H	0.323618	0.473386	DIVERGENT-MASKED	10
ED3046	H	1e-05	0.474652	DIVERGENT-MASKED	10
ED3049	H	1e-05	0.482264	DIVERGENT-MASKED	10
JT11398	H	0.276137	0.483068	DIVERGENT-MASKED	10
NIC268	H	1e-05	0.489534	DIVERGENT-MASKED	10
NIC523	H	1e-05	0.494488	DIVERGENT-MASKED	10
CB4854	H	0.03407	0.495275	DIVERGENT-MASKED	10
JU2001	H	0.072106	0.49897	DIVERGENT-MASKED	10
WN2033	H	1e-05	0.50087	DIVERGENT-MASKED	10
JU3224	H	1e-05	0.501022	DIVERGENT-MASKED	10
NIC2	H	0.504256	0.504256	DIVERGENT-MASKED	10
JU2587	H	0.018373	0.506319	DIVERGENT-MASKED	10
CX11285	H	1.8e-05	0.511276	DIVERGENT-MASKED	10
QG556	H	1e-05	0.511694	DIVERGENT-MASKED	10
JU2841	H	1e-05	0.513031	DIVERGENT-MASKED	10
JU2862	H	0.011299	0.514414	DIVERGENT-MASKED	10
NIC3	H	1e-05	0.517034	DIVERGENT-MASKED	10
MY18	H	0.166829	0.517522	DIVERGENT-MASKED	10
JU1395	H	0.482384	0.517536	DIVERGENT-MASKED	10
EG4347	H	0.375923	0.518911	DIVERGENT-MASKED	10
JU847	H	0.224169	0.52583	DIVERGENT-MASKED	10
JU2593	H	0.036926	0.526694	DIVERGENT-MASKED	10
MY2147	H	0.528061	0.528061	DIVERGENT-MASKED	10
JU751	H	1e-05	0.528917	DIVERGENT-MASKED	10
JU2007	H	1e-05	0.531038	DIVERGENT-MASKED	10
JU1409	H	0.008569	0.531947	DIVERGENT-MASKED	10
QG2825	H	1e-05	0.532073	DIVERGENT-MASKED	10
EG4725	H	0.085023	0.53424	DIVERGENT-MASKED	10
JU2234	H	0.534603	0.534603	DIVERGENT-MASKED	10
NIC255	H	0.289461	0.538239	DIVERGENT-MASKED	10
JU2829	H	1e-05	0.538856	DIVERGENT-MASKED	10
JU1440	H	0.071569	0.539195	DIVERGENT-MASKED	10
JU3228	H	0.042447	0.540892	DIVERGENT-MASKED	10
JU1491	H	1e-05	0.546574	DIVERGENT-MASKED	10
QG2823	H	1e-05	0.548558	DIVERGENT-MASKED	10
XZ1515	H	1e-05	0.550236	DIVERGENT-MASKED	10
JU2534	H	1e-05	0.550302	DIVERGENT-MASKED	10
CX11307	H	1e-05	0.555965	DIVERGENT-MASKED	10
WN2050	H	0.38016	0.557653	DIVERGENT-MASKED	10
NIC207	H	0.104383	0.565454	DIVERGENT-MASKED	10
JU2907	H	0.567482	0.567482	DIVERGENT-MASKED	10
JU3128	H	0.072686	0.573469	DIVERGENT-MASKED	10
NIC199	H	1e-05	0.574693	DIVERGENT-MASKED	10
QG2875	H	1e-05	0.576	DIVERGENT-MASKED	10
NIC266	H	0.229647	0.576083	DIVERGENT-MASKED	10
EG4349	H	1e-05	0.57993	DIVERGENT-MASKED	10
CB4852	H	0.418817	0.581099	DIVERGENT-MASKED	10
EG4946	H	0.153623	0.582973	DIVERGENT-MASKED	10
AB1	H	0.58688	0.58688	DIVERGENT-MASKED	10
MY16	H	0.298638	0.587698	DIVERGENT-MASKED	10
QG2838	H	1e-05	0.591964	DIVERGENT-MASKED	10
ECA348	H	1.1e-05	0.592916	DIVERGENT-MASKED	10
JU3134	H	0.048981	0.594773	DIVERGENT-MASKED	10
JU3166	H	1e-05	0.596149	DIVERGENT-MASKED	10
QG2824	H	1e-05	0.597187	DIVERGENT-MASKED	10
NIC1	H	0.053804	0.597455	DIVERGENT-MASKED	10
ECA594	H	1e-05	0.601927	DIVERGENT-MASKED	10
CX11254	H	1e-05	0.602296	DIVERGENT-MASKED	10
XZ1672	H	0.042566	0.604195	DIVERGENT-MASKED	10
JU3141	H	0.604725	0.604725	DIVERGENT-MASKED	10
BRC20263	H	1e-05	0.606962	DIVERGENT-MASKED	10
JU1530	H	1e-05	0.611521	DIVERGENT-MASKED	10
JU310	H	1e-05	0.612053	DIVERGENT-MASKED	10
QW947	H	0.011496	0.612499	DIVERGENT-MASKED	10
NIC231	H	1e-05	0.612657	DIVERGENT-MASKED	10
MY2453	H	0.613271	0.613271	DIVERGENT-MASKED	10
NIC1049	H	0.386613	0.613307	DIVERGENT-MASKED	10
MY2535	H	1e-05	0.614276	DIVERGENT-MASKED	10
MY2212	H	0.076661	0.615512	DIVERGENT-MASKED	10
JU346	H	1e-05	0.616487	DIVERGENT-MASKED	10
MY795	H	0.352595	0.617581	DIVERGENT-MASKED	10
ECA593	H	1e-05	0.618672	DIVERGENT-MASKED	10
PS2025	H	1e-05	0.620133	DIVERGENT-MASKED	10
PX179	H	0.377492	0.622428	DIVERGENT-MASKED	10
CX11276	H	0.033907	0.625107	DIVERGENT-MASKED	10
ECA923	H	1e-05	0.629889	DIVERGENT-MASKED	10
CB4932	H	0.630948	0.630948	DIVERGENT-MASKED	10
QX1792	H	0.021579	0.641581	DIVERGENT-MASKED	10
JU360	H	1e-05	0.642387	DIVERGENT-MASKED	10
JU2464	H	1e-05	0.642733	DIVERGENT-MASKED	10
EG4724	H	0.021276	0.645117	DIVERGENT-MASKED	10
JU2576	H	0.004321	0.654705	DIVERGENT-MASKED	10
JU642	H	1e-05	0.656839	DIVERGENT-MASKED	10
JU782	H	0.041337	0.65801	DIVERGENT-MASKED	10
JU2586	H	1e-05	0.66606	DIVERGENT-MASKED	10
MY2573	H	0.332858	0.667062	DIVERGENT-MASKED	10
JU2838	H	1e-05	0.670018	DIVERGENT-MASKED	10
MY920	H	0.14717	0.675118	DIVERGENT-MASKED	10
JU2878	H	1e-05	0.675232	DIVERGENT-MASKED	10
ED3011	H	1e-05	0.676506	DIVERGENT-MASKED	10
JU2619	H	1e-05	0.677421	DIVERGENT-MASKED	10
QG2835	H	1e-05	0.678365	DIVERGENT-MASKED	10
JU1212	H	0.684143	0.684143	DIVERGENT-MASKED	10
ECA592	H	1e-05	0.68679	DIVERGENT-MASKED	10
NIC527	H	1e-05	0.69125	DIVERGENT-MASKED	10
JU1088	H	1e-05	0.692561	DIVERGENT-MASKED	10
NIC277	H	0.013583	0.692964	DIVERGENT-MASKED	10
JU440	H	0.700255	0.700255	DIVERGENT-MASKED	10
JU778	H	1e-05	0.70072	DIVERGENT-MASKED	10
JU830	H	1e-05	0.703425	DIVERGENT-MASKED	10
NIC272	H	1e-05	0.705064	DIVERGENT-MASKED	10
JU3282	H	1e-05	0.705912	DIVERGENT-MASKED	10
NIC260	H	1e-05	0.708847	DIVERGENT-MASKED	10
DL200	H	1e-05	0.71001	DIVERGENT-MASKED	10
MY679	H	1e-05	0.713772	DIVERGENT-MASKED	10
JU1896	H	0.715566	0.715566	DIVERGENT-MASKED	10
NIC251	H	0.009424	0.71559	DIVERGENT-MASKED	10
JU2572	H	0.72029	0.72029	DIVERGENT-MASKED	10
XZ2018	H	0.279453	0.720467	DIVERGENT-MASKED	10
JU1792	H	0.72362	0.72362	DIVERGENT-MASKED	10
MY1	H	1e-05	0.725931	DIVERGENT-MASKED	10
JU2578	H	1e-05	0.733851	DIVERGENT-MASKED	10
ED3048	H	1e-05	0.734159	DIVERGENT-MASKED	10
CB4853	H	1e-05	0.734365	DIVERGENT-MASKED	10
JU1581	H	0.129481	0.736373	DIVERGENT-MASKED	10
JU3169	H	1e-05	0.741293	DIVERGENT-MASKED	10
MY772	H	0.064049	0.743562	DIVERGENT-MASKED	10
NIC269	H	1e-05	0.745292	DIVERGENT-MASKED	10
MY2530	H	0.049533	0.750211	DIVERGENT-MASKED	10
NIC236	H	1e-05	0.75211	DIVERGENT-MASKED	10
JU774	H	1e-05	0.753492	DIVERGENT-MASKED	10
MY10	H	1e-05	0.754556	DIVERGENT-MASKED	10
JU2513	H	0.134898	0.755697	DIVERGENT-MASKED	10
QG2813	H	0.04858	0.757041	DIVERGENT-MASKED	10
XZ1734	H	1e-05	0.759785	DIVERGENT-MASKED	10
QG2828	H	1e-05	0.761491	DIVERGENT-MASKED	10
QG2877	H	1e-05	0.761771	DIVERGENT-MASKED	10
JU3225	H	1e-05	0.767261	DIVERGENT-MASKED	10
QG2811	H	0.773389	0.773389	DIVERGENT-MASKED	10
NIC1119	H	1e-05	0.774728	DIVERGENT-MASKED	10
JU1246	H	0.223266	0.776654	DIVERGENT-MASKED	10
JU1543	H	0.777725	0.777725	DIVERGENT-MASKED	10
ECA928	H	1e-05	0.779483	DIVERGENT-MASKED	10
JU2141	H	0.218106	0.781814	DIVERGENT-MASKED	10
DL226	H	0.068458	0.783858	DIVERGENT-MASKED	10
ED3077	H	1e-05	0.784124	DIVERGENT-MASKED	10
JU2519	H	1e-05	0.790988	DIVERGENT-MASKED	10
JU1200	H	0.792134	0.792134	DIVERGENT-MASKED	10
JU2131	H	0.032738	0.793502	DIVERGENT-MASKED	10
JU2106	H	0.133199	0.795877	DIVERGENT-MASKED	10
JU397	H	0.201821	0.798099	DIVERGENT-MASKED	10
ED3052	H	1e-05	0.805018	DIVERGENT-MASKED	10
PB303	H	1e-05	0.806856	DIVERGENT-MASKED	10
QG557	H	1e-05	0.809561	DIVERGENT-MASKED	10
NIC528	H	1e-05	0.815953	DIVERGENT-MASKED	10
XZ1735	H	1e-05	0.816228	DIVERGENT-MASKED	10
NIC256	H	1e-05	0.816352	DIVERGENT-MASKED	10
ED3012	H	0.82165	0.82165	DIVERGENT-MASKED	10
JU2566	H	0.822777	0.822777	DIVERGENT-MASKED	10
JU393	H	0.171429	0.828489	DIVERGENT-MASKED	10
JU2592	H	0.836596	0.836596	DIVERGENT-MASKED	10
QG2827	H	0.005893	0.837643	DIVERGENT-MASKED	10
QG2836	H	0.019448	0.837844	DIVERGENT-MASKED	10
JU1666	H	0.063059	0.848106	DIVERGENT-MASKED	10
XZ1756	H	0.036965	0.854359	DIVERGENT-MASKED	10
QG2841	H	0.028834	0.857142	DIVERGENT-MASKED	10
NIC1107	H	0.863307	0.863307	DIVERGENT-MASKED	10
JU1172	H	1e-05	0.865944	DIVERGENT-MASKED	10
GXW1	H	1e-05	0.86628	DIVERGENT-MASKED	10
ED3073	H	1e-05	0.868878	DIVERGENT-MASKED	10
JU3280	H	1e-05	0.872284	DIVERGENT-MASKED	10
NIC252	H	1e-05	0.87407	DIVERGENT-MASKED	10
JU1586	H	0.880072	0.880072	DIVERGENT-MASKED	10
