samples	cluster	frac_cluster	max_frac	analysis_type	K
ECA592	B	1e-05	0.649704	GATK-STRELKA_Intersection	4
JU2519	B	0.145312	0.652297	GATK-STRELKA_Intersection	4
NIC199	B	0.290449	0.654886	GATK-STRELKA_Intersection	4
XZ1515	B	1e-05	0.659567	GATK-STRELKA_Intersection	4
CX11315	B	1e-05	0.660579	GATK-STRELKA_Intersection	4
JU2017	B	0.100666	0.664283	GATK-STRELKA_Intersection	4
JU2007	B	0.280662	0.664335	GATK-STRELKA_Intersection	4
JU3127	B	0.224366	0.66717	GATK-STRELKA_Intersection	4
NIC515	B	0.17739	0.668809	GATK-STRELKA_Intersection	4
ED3012	B	0.670143	0.670143	GATK-STRELKA_Intersection	4
JU2853	B	0.32779	0.67219	GATK-STRELKA_Intersection	4
JU751	B	0.123892	0.673186	GATK-STRELKA_Intersection	4
NIC277	B	0.67368	0.67368	GATK-STRELKA_Intersection	4
CX11254	B	1e-05	0.67424	GATK-STRELKA_Intersection	4
ED3017	B	0.675916	0.675916	GATK-STRELKA_Intersection	4
CX11285	B	1e-05	0.67687	GATK-STRELKA_Intersection	4
JU2522	B	0.03447	0.678179	GATK-STRELKA_Intersection	4
ECA640	B	1e-05	0.679399	GATK-STRELKA_Intersection	4
MY10	B	0.130631	0.679866	GATK-STRELKA_Intersection	4
JU3137	B	0.681912	0.681912	GATK-STRELKA_Intersection	4
JU1491	B	0.686248	0.686248	GATK-STRELKA_Intersection	4
JU3280	B	0.201756	0.688775	GATK-STRELKA_Intersection	4
QG2811	B	0.692989	0.692989	GATK-STRELKA_Intersection	4
JU847	B	0.693463	0.693463	GATK-STRELKA_Intersection	4
CX11307	B	0.02887	0.693554	GATK-STRELKA_Intersection	4
QG556	B	1e-05	0.693736	GATK-STRELKA_Intersection	4
MY16	B	0.231138	0.701231	GATK-STRELKA_Intersection	4
QG2828	B	0.009445	0.701299	GATK-STRELKA_Intersection	4
QG2838	B	1e-05	0.703304	GATK-STRELKA_Intersection	4
MY2535	B	0.294684	0.705295	GATK-STRELKA_Intersection	4
QX1791	B	0.241012	0.705677	GATK-STRELKA_Intersection	4
QX1212	B	1e-05	0.70789	GATK-STRELKA_Intersection	4
ECA594	B	1e-05	0.711698	GATK-STRELKA_Intersection	4
JU346	B	0.712129	0.712129	GATK-STRELKA_Intersection	4
NIC262	B	0.116297	0.712264	GATK-STRELKA_Intersection	4
WN2063	B	0.286993	0.712987	GATK-STRELKA_Intersection	4
NIC274	B	0.172918	0.713801	GATK-STRELKA_Intersection	4
JU642	B	0.715129	0.715129	GATK-STRELKA_Intersection	4
JU1200	B	0.715193	0.715193	GATK-STRELKA_Intersection	4
JU2576	B	0.717424	0.717424	GATK-STRELKA_Intersection	4
PS2025	B	1e-05	0.722334	GATK-STRELKA_Intersection	4
QG557	B	1e-05	0.722618	GATK-STRELKA_Intersection	4
QG2877	B	0.113829	0.723937	GATK-STRELKA_Intersection	4
JU2906	B	0.726092	0.726092	GATK-STRELKA_Intersection	4
QX1792	B	0.042232	0.728276	GATK-STRELKA_Intersection	4
ECA348	B	1e-05	0.731398	GATK-STRELKA_Intersection	4
MY2741	B	0.160978	0.732596	GATK-STRELKA_Intersection	4
JU1543	B	0.736117	0.736117	GATK-STRELKA_Intersection	4
CX11314	B	1e-05	0.736237	GATK-STRELKA_Intersection	4
JU3225	B	0.262816	0.737164	GATK-STRELKA_Intersection	4
WN2064	B	0.737945	0.737945	GATK-STRELKA_Intersection	4
JU1409	B	0.261811	0.738168	GATK-STRELKA_Intersection	4
QG2832	B	1e-05	0.73921	GATK-STRELKA_Intersection	4
JU2862	B	0.259352	0.740628	GATK-STRELKA_Intersection	4
JU3125	B	0.197757	0.741041	GATK-STRELKA_Intersection	4
XZ1735	B	0.053917	0.741321	GATK-STRELKA_Intersection	4
DL200	B	0.742265	0.742265	GATK-STRELKA_Intersection	4
NIC261	B	0.138554	0.743504	GATK-STRELKA_Intersection	4
JU367	B	0.744983	0.744983	GATK-STRELKA_Intersection	4
NIC528	B	0.248822	0.745156	GATK-STRELKA_Intersection	4
JU2234	B	0.747443	0.747443	GATK-STRELKA_Intersection	4
JU1249	B	0.752102	0.752102	GATK-STRELKA_Intersection	4
JU775	B	0.187486	0.753639	GATK-STRELKA_Intersection	4
NIC1119	B	0.132582	0.762374	GATK-STRELKA_Intersection	4
NIC251	B	0.160972	0.766897	GATK-STRELKA_Intersection	4
NIC265	B	0.2282	0.77178	GATK-STRELKA_Intersection	4
JU3228	B	0.025565	0.773354	GATK-STRELKA_Intersection	4
JU3144	B	0.14393	0.779552	GATK-STRELKA_Intersection	4
JU1793	B	0.780582	0.780582	GATK-STRELKA_Intersection	4
ECA349	B	1e-05	0.781491	GATK-STRELKA_Intersection	4
JU2464	B	0.218365	0.781615	GATK-STRELKA_Intersection	4
QG2837	B	1e-05	0.783021	GATK-STRELKA_Intersection	4
JU2513	B	0.210754	0.789226	GATK-STRELKA_Intersection	4
BRC20263	B	1e-05	0.794489	GATK-STRELKA_Intersection	4
MY2530	B	0.194442	0.805538	GATK-STRELKA_Intersection	4
JU3224	B	1e-05	0.805586	GATK-STRELKA_Intersection	4
DL226	B	1e-05	0.807895	GATK-STRELKA_Intersection	4
JU2866	B	1e-05	0.808606	GATK-STRELKA_Intersection	4
JU2316	B	0.191232	0.808748	GATK-STRELKA_Intersection	4
ED3052	B	0.190537	0.809443	GATK-STRELKA_Intersection	4
NIC501	B	0.812714	0.812714	GATK-STRELKA_Intersection	4
QG2835	B	1e-05	0.814959	GATK-STRELKA_Intersection	4
MY2453	B	0.814997	0.814997	GATK-STRELKA_Intersection	4
JU2106	B	0.821577	0.821577	GATK-STRELKA_Intersection	4
NIC527	B	0.822309	0.822309	GATK-STRELKA_Intersection	4
QG2836	B	1.6e-05	0.822403	GATK-STRELKA_Intersection	4
NIC242	B	0.825665	0.825665	GATK-STRELKA_Intersection	4
QG2841	B	0.02455	0.827685	GATK-STRELKA_Intersection	4
JU1896	B	0.828317	0.828317	GATK-STRELKA_Intersection	4
QG2813	B	0.170744	0.829236	GATK-STRELKA_Intersection	4
JU440	B	0.829461	0.829461	GATK-STRELKA_Intersection	4
ED3046	B	0.167428	0.832552	GATK-STRELKA_Intersection	4
ED3049	B	0.163454	0.836526	GATK-STRELKA_Intersection	4
LSJ1	B	0.836804	0.836804	GATK-STRELKA_Intersection	4
QG2855	B	1.8e-05	0.83742	GATK-STRELKA_Intersection	4
N2	B	0.837796	0.837796	GATK-STRELKA_Intersection	4
QX1233	B	1e-05	0.840925	GATK-STRELKA_Intersection	4
WN2050	B	0.849526	0.849526	GATK-STRELKA_Intersection	4
QG2874	B	1e-05	0.853825	GATK-STRELKA_Intersection	4
JU2131	B	0.85408	0.85408	GATK-STRELKA_Intersection	4
JU1586	B	0.855337	0.855337	GATK-STRELKA_Intersection	4
QG2873	B	1e-05	0.855345	GATK-STRELKA_Intersection	4
MY772	B	0.857079	0.857079	GATK-STRELKA_Intersection	4
QG2854	B	1.2e-05	0.85788	GATK-STRELKA_Intersection	4
JU1580	B	0.857956	0.857956	GATK-STRELKA_Intersection	4
JU2566	B	0.867387	0.867387	GATK-STRELKA_Intersection	4
XZ1756	B	1e-05	0.868084	GATK-STRELKA_Intersection	4
NIC258	B	0.03175	0.875218	GATK-STRELKA_Intersection	4
JU2526	B	0.122679	0.877301	GATK-STRELKA_Intersection	4
ECA743	B	0.097702	0.877479	GATK-STRELKA_Intersection	4
CX11276	B	0.051663	0.87982	GATK-STRELKA_Intersection	4
ECA703	B	0.004169	0.880861	GATK-STRELKA_Intersection	4
QG2857	B	1e-05	0.88238	GATK-STRELKA_Intersection	4
ED3040	B	0.060442	0.884362	GATK-STRELKA_Intersection	4
NIC276	B	0.114124	0.885856	GATK-STRELKA_Intersection	4
LKC34	B	0.11295	0.88703	GATK-STRELKA_Intersection	4
JU311	B	0.887216	0.887216	GATK-STRELKA_Intersection	4
JU2878	B	1e-05	0.890773	GATK-STRELKA_Intersection	4
ECA701	B	1e-05	0.891493	GATK-STRELKA_Intersection	4
JU774	B	1e-05	0.891775	GATK-STRELKA_Intersection	4
KR314	B	0.10794	0.89204	GATK-STRELKA_Intersection	4
XZ1734	B	1e-05	0.894644	GATK-STRELKA_Intersection	4
ECA930	B	1e-05	0.8972	GATK-STRELKA_Intersection	4
JU1666	B	0.900594	0.900594	GATK-STRELKA_Intersection	4
ED3005	B	1e-05	0.913987	GATK-STRELKA_Intersection	4
JU2592	B	0.914827	0.914827	GATK-STRELKA_Intersection	4
NIC267	B	0.079624	0.920356	GATK-STRELKA_Intersection	4
JU3135	B	0.07842	0.92156	GATK-STRELKA_Intersection	4
JU2800	B	0.923045	0.923045	GATK-STRELKA_Intersection	4
ED3077	B	0.073004	0.926976	GATK-STRELKA_Intersection	4
EG4946	B	0.071628	0.928352	GATK-STRELKA_Intersection	4
JU2619	B	1e-05	0.934799	GATK-STRELKA_Intersection	4
NIC275	B	0.06457	0.93541	GATK-STRELKA_Intersection	4
JU1213	B	0.938334	0.938334	GATK-STRELKA_Intersection	4
ED3073	B	0.061118	0.938862	GATK-STRELKA_Intersection	4
JU1212	B	0.939139	0.939139	GATK-STRELKA_Intersection	4
MY2585	B	0.058962	0.941018	GATK-STRELKA_Intersection	4
JU830	B	0.057818	0.942162	GATK-STRELKA_Intersection	4
CB4855	B	1e-05	0.942221	GATK-STRELKA_Intersection	4
ECA807	B	1e-05	0.943308	GATK-STRELKA_Intersection	4
NIC513	B	0.034923	0.944452	GATK-STRELKA_Intersection	4
JU393	B	0.944993	0.944993	GATK-STRELKA_Intersection	4
DL238	B	0.053754	0.946226	GATK-STRELKA_Intersection	4
PB303	B	0.053515	0.946465	GATK-STRELKA_Intersection	4
CB4854	B	0.043656	0.946924	GATK-STRELKA_Intersection	4
JU1581	B	0.948149	0.948149	GATK-STRELKA_Intersection	4
NIC514	B	0.045447	0.954533	GATK-STRELKA_Intersection	4
ECA372	B	1e-05	0.961888	GATK-STRELKA_Intersection	4
ECA706	B	0.0377	0.96228	GATK-STRELKA_Intersection	4
ECA724	B	1e-05	0.962548	GATK-STRELKA_Intersection	4
XZ1513	B	1e-05	0.962952	GATK-STRELKA_Intersection	4
JU2572	B	0.964649	0.964649	GATK-STRELKA_Intersection	4
ECA252	B	0.965782	0.965782	GATK-STRELKA_Intersection	4
JU1792	B	0.966072	0.966072	GATK-STRELKA_Intersection	4
ECA189	B	1e-05	0.967897	GATK-STRELKA_Intersection	4
RC301	B	0.031476	0.968504	GATK-STRELKA_Intersection	4
XZ1672	B	0.030768	0.969212	GATK-STRELKA_Intersection	4
NIC231	B	1e-05	0.974628	GATK-STRELKA_Intersection	4
XZ2019	B	0.008664	0.975394	GATK-STRELKA_Intersection	4
WN2033	B	0.021193	0.978787	GATK-STRELKA_Intersection	4
JU3132	B	0.979823	0.979823	GATK-STRELKA_Intersection	4
QX1794	B	1e-05	0.984377	GATK-STRELKA_Intersection	4
QG536	B	0.015371	0.984609	GATK-STRELKA_Intersection	4
CX11271	B	0.013346	0.986634	GATK-STRELKA_Intersection	4
ECA593	B	1.3e-05	0.987467	GATK-STRELKA_Intersection	4
JU1246	B	0.98812	0.98812	GATK-STRELKA_Intersection	4
QX1793	B	1e-05	0.996474	GATK-STRELKA_Intersection	4
CB4851	B	0.999961	0.999961	GATK-STRELKA_Intersection	4
QG2818	B	1.8e-05	0.999962	GATK-STRELKA_Intersection	4
JU1088	B	1.7e-05	0.999963	GATK-STRELKA_Intersection	4
NIC1107	B	0.999963	0.999963	GATK-STRELKA_Intersection	4
ECA745	B	1.6e-05	0.999964	GATK-STRELKA_Intersection	4
ECA191	B	1e-05	0.999966	GATK-STRELKA_Intersection	4
ECA36	B	1e-05	0.999966	GATK-STRELKA_Intersection	4
ECA396	B	1.4e-05	0.999966	GATK-STRELKA_Intersection	4
JU2600	B	0.999966	0.999966	GATK-STRELKA_Intersection	4
JU2610	B	0.999966	0.999966	GATK-STRELKA_Intersection	4
ECA768	B	1.1e-05	0.999967	GATK-STRELKA_Intersection	4
JU2016	B	1.3e-05	0.999967	GATK-STRELKA_Intersection	4
JU1242	B	0.999968	0.999968	GATK-STRELKA_Intersection	4
ECA710	B	1.1e-05	0.999969	GATK-STRELKA_Intersection	4
QG2843	B	1e-05	0.999969	GATK-STRELKA_Intersection	4
BRC20067	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
CB4853	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
CB4856	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
CB4857	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
CB4858	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
CB4932	B	0.99997	0.99997	GATK-STRELKA_Intersection	4
CX11292	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
ECA347	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
ECA363	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
ECA705	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
ECA712	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
ECA722	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
ECA723	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
ECA730	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
ECA732	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
ECA733	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
ECA738	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
ECA740	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
ECA741	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
ECA742	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
ECA744	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
ECA746	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
ECA760	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
ECA777	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
ECA778	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
ECA812	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
ED3011	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
ED3048	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
GXW1	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
JU1172	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
JU1568	B	0.99997	0.99997	GATK-STRELKA_Intersection	4
JU1934	B	0.99997	0.99997	GATK-STRELKA_Intersection	4
JU2141	B	0.99997	0.99997	GATK-STRELKA_Intersection	4
JU2250	B	0.99997	0.99997	GATK-STRELKA_Intersection	4
JU2257	B	0.99997	0.99997	GATK-STRELKA_Intersection	4
JU2466	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
JU2565	B	0.99997	0.99997	GATK-STRELKA_Intersection	4
JU2570	B	0.99997	0.99997	GATK-STRELKA_Intersection	4
JU2575	B	0.99997	0.99997	GATK-STRELKA_Intersection	4
JU2578	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
JU2825	B	0.99997	0.99997	GATK-STRELKA_Intersection	4
JU3140	B	0.99997	0.99997	GATK-STRELKA_Intersection	4
JU3141	B	0.99997	0.99997	GATK-STRELKA_Intersection	4
JU3226	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
JU3282	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
JU3291	B	0.99997	0.99997	GATK-STRELKA_Intersection	4
JU394	B	0.99997	0.99997	GATK-STRELKA_Intersection	4
JU397	B	0.99997	0.99997	GATK-STRELKA_Intersection	4
JU406	B	0.99997	0.99997	GATK-STRELKA_Intersection	4
JU792	B	0.99997	0.99997	GATK-STRELKA_Intersection	4
MY1	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
MY2147	B	0.99997	0.99997	GATK-STRELKA_Intersection	4
MY23	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
MY2573	B	0.99997	0.99997	GATK-STRELKA_Intersection	4
MY2693	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
MY2713	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
MY518	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
MY679	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
NIC1049	B	0.99997	0.99997	GATK-STRELKA_Intersection	4
QG2823	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
QG2824	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
QG2825	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
QG2850	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
QG2932	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
QX1211	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
WN2066	B	0.99997	0.99997	GATK-STRELKA_Intersection	4
XZ1514	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
XZ1516	B	1e-05	0.99997	GATK-STRELKA_Intersection	4
NIC269	C	1e-05	0.353947	GATK-STRELKA_Intersection	4
NIC266	C	1e-05	0.42195	GATK-STRELKA_Intersection	4
WN2001	C	1e-05	0.427993	GATK-STRELKA_Intersection	4
JU778	C	1e-05	0.444398	GATK-STRELKA_Intersection	4
JU782	C	1e-05	0.462635	GATK-STRELKA_Intersection	4
EG4725	C	0.010147	0.487165	GATK-STRELKA_Intersection	4
JU1808	C	1e-05	0.493252	GATK-STRELKA_Intersection	4
NIC2	C	1e-05	0.503237	GATK-STRELKA_Intersection	4
JU3166	C	1e-05	0.503318	GATK-STRELKA_Intersection	4
JU2534	C	1e-05	0.50354	GATK-STRELKA_Intersection	4
NIC526	C	1e-05	0.505681	GATK-STRELKA_Intersection	4
CX11262	C	1e-05	0.506751	GATK-STRELKA_Intersection	4
MY920	C	1e-05	0.51076	GATK-STRELKA_Intersection	4
JU1440	C	1e-05	0.515734	GATK-STRELKA_Intersection	4
JU2001	C	1e-05	0.515864	GATK-STRELKA_Intersection	4
JU1400	C	1e-05	0.523536	GATK-STRELKA_Intersection	4
ECA928	C	1e-05	0.523975	GATK-STRELKA_Intersection	4
JU3169	C	1e-05	0.525583	GATK-STRELKA_Intersection	4
NIC1	C	1e-05	0.527809	GATK-STRELKA_Intersection	4
NIC166	C	1e-05	0.528543	GATK-STRELKA_Intersection	4
NIC3	C	1e-05	0.528798	GATK-STRELKA_Intersection	4
JU2586	C	1e-05	0.530305	GATK-STRELKA_Intersection	4
JU1652	C	1e-05	0.537066	GATK-STRELKA_Intersection	4
NIC207	C	1e-05	0.539971	GATK-STRELKA_Intersection	4
JU2907	C	1e-05	0.540362	GATK-STRELKA_Intersection	4
JU2879	C	1e-05	0.540461	GATK-STRELKA_Intersection	4
CX11264	C	1e-05	0.541327	GATK-STRELKA_Intersection	4
PX179	C	1e-05	0.544647	GATK-STRELKA_Intersection	4
QG2846	C	1e-05	0.544679	GATK-STRELKA_Intersection	4
EG4724	C	1e-05	0.546386	GATK-STRELKA_Intersection	4
JU3134	C	1e-05	0.548187	GATK-STRELKA_Intersection	4
NIC195	C	1e-05	0.553073	GATK-STRELKA_Intersection	4
WN2002	C	1e-05	0.553482	GATK-STRELKA_Intersection	4
NIC252	C	1e-05	0.553652	GATK-STRELKA_Intersection	4
NIC272	C	1e-05	0.553694	GATK-STRELKA_Intersection	4
JU2841	C	1e-05	0.557558	GATK-STRELKA_Intersection	4
JU3167	C	1e-05	0.561461	GATK-STRELKA_Intersection	4
MY18	C	1e-05	0.562074	GATK-STRELKA_Intersection	4
JU2593	C	1e-05	0.56269	GATK-STRELKA_Intersection	4
EG4349	C	1e-05	0.56491	GATK-STRELKA_Intersection	4
EG4347	C	1e-05	0.56624	GATK-STRELKA_Intersection	4
JU3128	C	1e-05	0.568677	GATK-STRELKA_Intersection	4
JU1395	C	1e-05	0.56956	GATK-STRELKA_Intersection	4
JU360	C	1e-05	0.571872	GATK-STRELKA_Intersection	4
QG2875	C	1e-05	0.575195	GATK-STRELKA_Intersection	4
NIC260	C	1e-05	0.575725	GATK-STRELKA_Intersection	4
NIC255	C	1e-05	0.579126	GATK-STRELKA_Intersection	4
XZ2018	C	1e-05	0.584311	GATK-STRELKA_Intersection	4
NIC268	C	1e-05	0.586078	GATK-STRELKA_Intersection	4
JU2838	C	1e-05	0.586112	GATK-STRELKA_Intersection	4
MY2212	C	1e-05	0.587328	GATK-STRELKA_Intersection	4
ECA369	C	0.276296	0.588914	GATK-STRELKA_Intersection	4
QG2827	C	1e-05	0.592132	GATK-STRELKA_Intersection	4
NIC236	C	1e-05	0.593071	GATK-STRELKA_Intersection	4
JU561	C	1e-05	0.596146	GATK-STRELKA_Intersection	4
NIC259	C	1e-05	0.60179	GATK-STRELKA_Intersection	4
QG2075	C	1e-05	0.602356	GATK-STRELKA_Intersection	4
JU2581	C	1e-05	0.603959	GATK-STRELKA_Intersection	4
JT11398	C	1e-05	0.608435	GATK-STRELKA_Intersection	4
JU310	C	1e-05	0.610669	GATK-STRELKA_Intersection	4
MY795	C	1e-05	0.610865	GATK-STRELKA_Intersection	4
NIC256	C	1e-05	0.611905	GATK-STRELKA_Intersection	4
JU258	C	1e-05	0.614148	GATK-STRELKA_Intersection	4
QW947	C	0.037655	0.61419	GATK-STRELKA_Intersection	4
JU323	C	1e-05	0.615813	GATK-STRELKA_Intersection	4
PB306	C	1e-05	0.618472	GATK-STRELKA_Intersection	4
JU2587	C	1e-05	0.623363	GATK-STRELKA_Intersection	4
NIC529	C	1e-05	0.625501	GATK-STRELKA_Intersection	4
XZ2020	C	1e-05	0.627833	GATK-STRELKA_Intersection	4
JU2811	C	1e-05	0.628062	GATK-STRELKA_Intersection	4
JU1530	C	1e-05	0.634034	GATK-STRELKA_Intersection	4
JU2829	C	1e-05	0.637484	GATK-STRELKA_Intersection	4
NIC523	C	1e-05	0.63829	GATK-STRELKA_Intersection	4
ECA923	C	1e-05	0.640898	GATK-STRELKA_Intersection	4
JU2478	C	1e-05	0.641573	GATK-STRELKA_Intersection	4
CB4852	C	1e-05	0.644298	GATK-STRELKA_Intersection	4
NIC522	C	1e-05	0.646534	GATK-STRELKA_Intersection	4
NIC511	C	1e-05	0.647574	GATK-STRELKA_Intersection	4
NIC271	C	1e-05	0.647915	GATK-STRELKA_Intersection	4
AB1	C	1e-05	0.6494	GATK-STRELKA_Intersection	4
ECA592	C	1e-05	0.649704	GATK-STRELKA_Intersection	4
JU2519	C	1e-05	0.652297	GATK-STRELKA_Intersection	4
NIC199	C	1e-05	0.654886	GATK-STRELKA_Intersection	4
XZ1515	C	0.136623	0.659567	GATK-STRELKA_Intersection	4
CX11315	C	1e-05	0.660579	GATK-STRELKA_Intersection	4
JU2017	C	1e-05	0.664283	GATK-STRELKA_Intersection	4
JU2007	C	1e-05	0.664335	GATK-STRELKA_Intersection	4
JU3127	C	1e-05	0.66717	GATK-STRELKA_Intersection	4
NIC515	C	1e-05	0.668809	GATK-STRELKA_Intersection	4
ED3012	C	1e-05	0.670143	GATK-STRELKA_Intersection	4
JU2853	C	1e-05	0.67219	GATK-STRELKA_Intersection	4
JU751	C	1e-05	0.673186	GATK-STRELKA_Intersection	4
NIC277	C	1e-05	0.67368	GATK-STRELKA_Intersection	4
CX11254	C	1e-05	0.67424	GATK-STRELKA_Intersection	4
ED3017	C	1e-05	0.675916	GATK-STRELKA_Intersection	4
CX11285	C	1e-05	0.67687	GATK-STRELKA_Intersection	4
JU2522	C	1e-05	0.678179	GATK-STRELKA_Intersection	4
ECA640	C	1e-05	0.679399	GATK-STRELKA_Intersection	4
MY10	C	1e-05	0.679866	GATK-STRELKA_Intersection	4
JU3137	C	1e-05	0.681912	GATK-STRELKA_Intersection	4
JU1491	C	1e-05	0.686248	GATK-STRELKA_Intersection	4
JU3280	C	1e-05	0.688775	GATK-STRELKA_Intersection	4
QG2811	C	1e-05	0.692989	GATK-STRELKA_Intersection	4
JU847	C	1e-05	0.693463	GATK-STRELKA_Intersection	4
CX11307	C	0.017517	0.693554	GATK-STRELKA_Intersection	4
QG556	C	1e-05	0.693736	GATK-STRELKA_Intersection	4
MY16	C	1e-05	0.701231	GATK-STRELKA_Intersection	4
QG2828	C	1e-05	0.701299	GATK-STRELKA_Intersection	4
QG2838	C	1e-05	0.703304	GATK-STRELKA_Intersection	4
MY2535	C	1e-05	0.705295	GATK-STRELKA_Intersection	4
QX1791	C	0.045667	0.705677	GATK-STRELKA_Intersection	4
QX1212	C	1e-05	0.70789	GATK-STRELKA_Intersection	4
ECA594	C	1e-05	0.711698	GATK-STRELKA_Intersection	4
JU346	C	1e-05	0.712129	GATK-STRELKA_Intersection	4
NIC262	C	1e-05	0.712264	GATK-STRELKA_Intersection	4
WN2063	C	1e-05	0.712987	GATK-STRELKA_Intersection	4
NIC274	C	1e-05	0.713801	GATK-STRELKA_Intersection	4
JU642	C	1e-05	0.715129	GATK-STRELKA_Intersection	4
JU1200	C	1e-05	0.715193	GATK-STRELKA_Intersection	4
JU2576	C	1e-05	0.717424	GATK-STRELKA_Intersection	4
PS2025	C	1e-05	0.722334	GATK-STRELKA_Intersection	4
QG557	C	1e-05	0.722618	GATK-STRELKA_Intersection	4
QG2877	C	1e-05	0.723937	GATK-STRELKA_Intersection	4
JU2906	C	1e-05	0.726092	GATK-STRELKA_Intersection	4
QX1792	C	1e-05	0.728276	GATK-STRELKA_Intersection	4
ECA348	C	1e-05	0.731398	GATK-STRELKA_Intersection	4
MY2741	C	1e-05	0.732596	GATK-STRELKA_Intersection	4
JU1543	C	1e-05	0.736117	GATK-STRELKA_Intersection	4
CX11314	C	1e-05	0.736237	GATK-STRELKA_Intersection	4
JU3225	C	1e-05	0.737164	GATK-STRELKA_Intersection	4
WN2064	C	1e-05	0.737945	GATK-STRELKA_Intersection	4
JU1409	C	1.1e-05	0.738168	GATK-STRELKA_Intersection	4
QG2832	C	1e-05	0.73921	GATK-STRELKA_Intersection	4
JU2862	C	1e-05	0.740628	GATK-STRELKA_Intersection	4
JU3125	C	1e-05	0.741041	GATK-STRELKA_Intersection	4
XZ1735	C	1e-05	0.741321	GATK-STRELKA_Intersection	4
DL200	C	1e-05	0.742265	GATK-STRELKA_Intersection	4
NIC261	C	1e-05	0.743504	GATK-STRELKA_Intersection	4
JU367	C	1e-05	0.744983	GATK-STRELKA_Intersection	4
NIC528	C	1e-05	0.745156	GATK-STRELKA_Intersection	4
JU2234	C	1e-05	0.747443	GATK-STRELKA_Intersection	4
JU1249	C	1e-05	0.752102	GATK-STRELKA_Intersection	4
JU775	C	1e-05	0.753639	GATK-STRELKA_Intersection	4
NIC1119	C	1e-05	0.762374	GATK-STRELKA_Intersection	4
NIC251	C	0.072121	0.766897	GATK-STRELKA_Intersection	4
NIC265	C	1e-05	0.77178	GATK-STRELKA_Intersection	4
JU3228	C	0.06098	0.773354	GATK-STRELKA_Intersection	4
JU3144	C	1e-05	0.779552	GATK-STRELKA_Intersection	4
JU1793	C	1e-05	0.780582	GATK-STRELKA_Intersection	4
ECA349	C	1e-05	0.781491	GATK-STRELKA_Intersection	4
JU2464	C	1e-05	0.781615	GATK-STRELKA_Intersection	4
QG2837	C	1e-05	0.783021	GATK-STRELKA_Intersection	4
JU2513	C	1e-05	0.789226	GATK-STRELKA_Intersection	4
BRC20263	C	1e-05	0.794489	GATK-STRELKA_Intersection	4
MY2530	C	1e-05	0.805538	GATK-STRELKA_Intersection	4
JU3224	C	1e-05	0.805586	GATK-STRELKA_Intersection	4
DL226	C	1e-05	0.807895	GATK-STRELKA_Intersection	4
JU2866	C	1e-05	0.808606	GATK-STRELKA_Intersection	4
JU2316	C	1e-05	0.808748	GATK-STRELKA_Intersection	4
ED3052	C	1e-05	0.809443	GATK-STRELKA_Intersection	4
NIC501	C	1e-05	0.812714	GATK-STRELKA_Intersection	4
